C:\Users\Admin\Desktop\CNAP\dan\AA19_metal_stability_310125_Admin, SYBR Green, 01-31-2025, 17Hr 10Min.mxp
Segment	Ramp/Plateau	Ramp/Plateau #	Well	Dye	Cycle #	Fluorescence	Temperature
 1	P	 1	31	SypO2	 35	     2477	59.0
 1	P	 1	31	SypO2	 35	     2478	58.7
 1	P	 1	31	SypO2	 35	     2491	58.7
 1	P	 1	31	SypO2	 36	     2480	60.1
 1	P	 1	31	SypO2	 36	     2486	59.8
 1	P	 1	31	SypO2	 36	     2482	59.7
 1	P	 1	31	SypO2	 37	     2468	61.0
 1	P	 1	31	SypO2	 37	     2459	60.8
 1	P	 1	31	SypO2	 37	     2460	60.7
 1	P	 1	31	SypO2	 38	     2444	62.1
 1	P	 1	31	SypO2	 38	     2438	61.8
 1	P	 1	31	SypO2	 38	     2443	61.7
 1	P	 1	31	SypO2	 39	     2407	63.2
 1	P	 1	31	SypO2	 39	     2415	62.8
 1	P	 1	31	SypO2	 39	     2424	62.7
 1	P	 1	31	SypO2	 40	     2384	64.0
 1	P	 1	31	SypO2	 40	     2384	63.8
 1	P	 1	31	SypO2	 40	     2378	63.7
 1	P	 1	31	SypO2	 41	     2350	64.9
 1	P	 1	31	SypO2	 41	     2342	64.7
 1	P	 1	31	SypO2	 41	     2347	64.7
 1	P	 1	31	SypO2	 42	     2307	66.0
 1	P	 1	31	SypO2	 42	     2309	65.9
 1	P	 1	31	SypO2	 42	     2317	65.7
 1	P	 1	31	SypO2	 43	     2287	67.0
 1	P	 1	31	SypO2	 43	     2277	67.0
 1	P	 1	31	SypO2	 43	     2276	66.7
 1	P	 1	31	SypO2	 44	     2249	67.9
 1	P	 1	31	SypO2	 44	     2243	67.9
 1	P	 1	31	SypO2	 44	     2249	67.7
 1	P	 1	31	SypO2	 45	     2210	69.0
 1	P	 1	31	SypO2	 45	     2215	68.9
 1	P	 1	31	SypO2	 45	     2215	68.7
 1	P	 1	31	SypO2	 46	     2187	70.0
 1	P	 1	31	SypO2	 46	     2183	69.9
 1	P	 1	31	SypO2	 46	     2185	69.7
 1	P	 1	31	SypO2	 47	     2156	71.0
 1	P	 1	31	SypO2	 47	     2154	71.0
 1	P	 1	31	SypO2	 47	     2152	70.7
 1	P	 1	31	SypO2	 48	     2117	72.0
 1	P	 1	31	SypO2	 48	     2127	71.9
 1	P	 1	31	SypO2	 48	     2128	71.7
 1	P	 1	31	SypO2	 49	     2097	72.9
 1	P	 1	31	SypO2	 49	     2092	72.9
 1	P	 1	31	SypO2	 49	     2099	72.7
 1	P	 1	31	SypO2	 50	     2064	74.2
 1	P	 1	31	SypO2	 50	     2069	74.0
 1	P	 1	31	SypO2	 50	     2067	73.7
 1	P	 1	31	SypO2	 51	     2042	74.9
 1	P	 1	31	SypO2	 51	     2042	74.7
 1	P	 1	31	SypO2	 51	     2048	74.7
 1	P	 1	31	SypO2	 52	     2020	76.2
 1	P	 1	31	SypO2	 52	     2022	76.0
 1	P	 1	31	SypO2	 52	     2026	75.7
 1	P	 1	31	SypO2	 53	     2000	77.0
 1	P	 1	31	SypO2	 53	     1999	76.7
 1	P	 1	31	SypO2	 53	     1996	76.7
 1	P	 1	31	SypO2	 54	     1971	78.0
 1	P	 1	31	SypO2	 54	     1970	77.9
 1	P	 1	31	SypO2	 54	     1979	77.7
 1	P	 1	31	SypO2	 55	     1955	79.0
 1	P	 1	31	SypO2	 55	     1954	78.9
 1	P	 1	31	SypO2	 55	     1949	78.7
 1	P	 1	31	SypO2	 56	     1936	80.2
 1	P	 1	31	SypO2	 56	     1937	80.0
 1	P	 1	31	SypO2	 56	     1937	79.7
 1	P	 1	31	SypO2	 57	     1931	81.0
 1	P	 1	31	SypO2	 57	     1925	80.7
 1	P	 1	31	SypO2	 57	     1925	80.7
 1	P	 1	31	SypO2	 58	     1906	82.2
 1	P	 1	31	SypO2	 58	     1911	82.0
 1	P	 1	31	SypO2	 58	     1915	81.7
 1	P	 1	31	SypO2	 59	     1896	83.0
 1	P	 1	31	SypO2	 59	     1894	82.7
 1	P	 1	31	SypO2	 59	     1890	82.5
 1	P	 1	31	SypO2	 60	     1883	84.0
 1	P	 1	31	SypO2	 60	     1875	83.9
 1	P	 1	31	SypO2	 60	     1877	83.7
 1	P	 1	31	SypO2	 61	     1861	85.0
 1	P	 1	31	SypO2	 61	     1861	85.0
 1	P	 1	31	SypO2	 61	     1862	84.7
 1	P	 1	31	SypO2	 62	     1849	86.0
 1	P	 1	31	SypO2	 62	     1845	85.9
 1	P	 1	31	SypO2	 62	     1848	85.7
 1	P	 1	31	SypO2	 63	     1836	86.9
 1	P	 1	31	SypO2	 63	     1834	86.9
 1	P	 1	31	SypO2	 63	     1834	86.7
 1	P	 1	31	SypO2	 64	     1822	88.0
 1	P	 1	31	SypO2	 64	     1824	87.9
 1	P	 1	31	SypO2	 64	     1822	87.7
 1	P	 1	31	SypO2	 65	     1812	89.0
 1	P	 1	31	SypO2	 65	     1813	89.0
 1	P	 1	31	SypO2	 65	     1814	88.7
 1	P	 1	31	SypO2	 66	     1804	90.0
 1	P	 1	31	SypO2	 66	     1799	89.7
 1	P	 1	31	SypO2	 66	     1802	89.7
 1	P	 1	31	SypO2	 67	     1795	91.0
 1	P	 1	31	SypO2	 67	     1791	90.7
 1	P	 1	31	SypO2	 67	     1796	90.7
 1	P	 1	31	SypO2	 68	     1791	91.9
 1	P	 1	31	SypO2	 68	     1787	91.7
 1	P	 1	31	SypO2	 68	     1783	91.7
 1	P	 1	31	SypO2	 69	     1779	93.0
 1	P	 1	31	SypO2	 69	     1780	92.7
 1	P	 1	31	SypO2	 69	     1777	92.7
 1	P	 1	31	SypO2	 70	     1772	93.9
 1	P	 1	31	SypO2	 70	     1770	93.7
 1	P	 1	31	SypO2	 70	     1770	93.7
 1	P	 1	31	SypO2	 71	     1766	95.0
 1	P	 1	31	SypO2	 71	     1768	94.9
 1	P	 1	31	SypO2	 71	     1764	94.7
 1	P	 1	41	SypO2	  1	     1754	24.8
 1	P	 1	41	SypO2	  1	     1756	24.8
 1	P	 1	41	SypO2	  1	     1753	24.8
 1	P	 1	41	SypO2	  2	     1753	25.6
 1	P	 1	41	SypO2	  2	     1756	25.6
 1	P	 1	41	SypO2	  2	     1756	25.6
 1	P	 1	41	SypO2	  3	     1754	26.8
 1	P	 1	41	SypO2	  3	     1750	27.0
 1	P	 1	41	SypO2	  3	     1753	27.0
 1	P	 1	41	SypO2	  4	     1753	27.8
 1	P	 1	41	SypO2	  4	     1750	28.0
 1	P	 1	41	SypO2	  4	     1750	27.8
 1	P	 1	41	SypO2	  5	     1750	29.0
 1	P	 1	41	SypO2	  5	     1751	28.8
 1	P	 1	41	SypO2	  5	     1752	28.8
 1	P	 1	41	SypO2	  6	     1752	30.0
 1	P	 1	41	SypO2	  6	     1750	29.8
 1	P	 1	41	SypO2	  6	     1753	29.8
 1	P	 1	41	SypO2	  7	     1750	31.0
 1	P	 1	41	SypO2	  7	     1750	30.8
 1	P	 1	41	SypO2	  7	     1751	30.8
 1	P	 1	41	SypO2	  8	     1747	31.8
 1	P	 1	41	SypO2	  8	     1750	31.8
 1	P	 1	41	SypO2	  8	     1749	32.0
 1	P	 1	41	SypO2	  9	     1751	32.7
 1	P	 1	41	SypO2	  9	     1752	32.8
 1	P	 1	41	SypO2	  9	     1748	32.8
 1	P	 1	41	SypO2	 10	     1748	34.0
 1	P	 1	41	SypO2	 10	     1751	33.8
 1	P	 1	41	SypO2	 10	     1748	33.7
 1	P	 1	41	SypO2	 11	     1750	34.8
 1	P	 1	41	SypO2	 11	     1748	34.8
 1	P	 1	41	SypO2	 11	     1746	34.8
 1	P	 1	41	SypO2	 12	     1745	35.8
 1	P	 1	41	SypO2	 12	     1749	35.7
 1	P	 1	41	SypO2	 12	     1750	35.8
 1	P	 1	41	SypO2	 13	     1749	36.8
 1	P	 1	41	SypO2	 13	     1745	36.7
 1	P	 1	41	SypO2	 13	     1749	36.8
 1	P	 1	41	SypO2	 14	     1747	37.7
 1	P	 1	41	SypO2	 14	     1752	37.7
 1	P	 1	41	SypO2	 14	     1749	37.7
 1	P	 1	41	SypO2	 15	     1752	38.7
 1	P	 1	41	SypO2	 15	     1746	38.7
 1	P	 1	41	SypO2	 15	     1747	38.7
 1	P	 1	41	SypO2	 16	     1748	39.7
 1	P	 1	41	SypO2	 16	     1750	39.7
 1	P	 1	41	SypO2	 16	     1750	39.7
 1	P	 1	41	SypO2	 17	     1752	40.8
 1	P	 1	41	SypO2	 17	     1752	40.7
 1	P	 1	41	SypO2	 17	     1750	40.7
 1	P	 1	41	SypO2	 18	     1753	41.7
 1	P	 1	41	SypO2	 18	     1757	41.7
 1	P	 1	41	SypO2	 18	     1753	41.7
 1	P	 1	41	SypO2	 19	     1756	42.7
 1	P	 1	41	SypO2	 19	     1757	42.7
 1	P	 1	41	SypO2	 19	     1760	42.7
 1	P	 1	41	SypO2	 20	     1762	43.7
 1	P	 1	41	SypO2	 20	     1764	43.7
 1	P	 1	41	SypO2	 20	     1760	43.7
 1	P	 1	41	SypO2	 21	     1771	45.0
 1	P	 1	41	SypO2	 21	     1771	44.7
 1	P	 1	41	SypO2	 21	     1773	44.7
 1	P	 1	41	SypO2	 22	     1783	46.0
 1	P	 1	41	SypO2	 22	     1785	45.8
 1	P	 1	41	SypO2	 22	     1790	45.7
 1	P	 1	41	SypO2	 23	     1805	46.7
 1	P	 1	41	SypO2	 23	     1806	46.7
 1	P	 1	41	SypO2	 23	     1814	46.7
 1	P	 1	41	SypO2	 24	     1842	48.0
 1	P	 1	41	SypO2	 24	     1841	47.7
 1	P	 1	41	SypO2	 24	     1849	47.7
 1	P	 1	41	SypO2	 25	     1896	48.8
 1	P	 1	41	SypO2	 25	     1899	48.7
 1	P	 1	41	SypO2	 25	     1909	48.7
 1	P	 1	41	SypO2	 26	     1958	49.7
 1	P	 1	41	SypO2	 26	     1963	49.8
 1	P	 1	41	SypO2	 26	     1971	49.8
 1	P	 1	41	SypO2	 27	     2039	50.8
 1	P	 1	41	SypO2	 27	     2049	50.7
 1	P	 1	41	SypO2	 27	     2057	50.7
 1	P	 1	41	SypO2	 28	     2131	51.8
 1	P	 1	41	SypO2	 28	     2139	51.7
 1	P	 1	41	SypO2	 28	     2149	51.7
 1	P	 1	41	SypO2	 29	     2217	52.7
 1	P	 1	41	SypO2	 29	     2219	52.7
 1	P	 1	41	SypO2	 29	     2232	52.7
 1	P	 1	41	SypO2	 30	     2301	53.8
 1	P	 1	41	SypO2	 30	     2307	53.7
 1	P	 1	41	SypO2	 30	     2315	53.7
 1	P	 1	41	SypO2	 31	     2378	54.8
 1	P	 1	41	SypO2	 31	     2383	54.7
 1	P	 1	41	SypO2	 31	     2401	54.7
 1	P	 1	41	SypO2	 32	     2443	55.7
 1	P	 1	41	SypO2	 32	     2452	55.7
 1	P	 1	41	SypO2	 32	     2459	55.7
 1	P	 1	41	SypO2	 33	     2495	57.0
 1	P	 1	41	SypO2	 33	     2500	56.7
 1	P	 1	41	SypO2	 33	     2497	56.7
 1	P	 1	41	SypO2	 34	     2515	58.0
 1	P	 1	41	SypO2	 34	     2519	57.7
 1	P	 1	41	SypO2	 34	     2529	57.7
 1	P	 1	41	SypO2	 35	     2526	58.8
 1	P	 1	41	SypO2	 35	     2522	58.7
 1	P	 1	41	SypO2	 35	     2529	58.7
 1	P	 1	41	SypO2	 36	     2511	60.0
 1	P	 1	41	SypO2	 36	     2510	59.7
 1	P	 1	41	SypO2	 36	     2521	59.7
 1	P	 1	41	SypO2	 37	     2498	61.0
 1	P	 1	41	SypO2	 37	     2507	60.7
 1	P	 1	41	SypO2	 37	     2500	60.7
 1	P	 1	41	SypO2	 38	     2484	62.1
 1	P	 1	41	SypO2	 38	     2472	61.7
 1	P	 1	41	SypO2	 38	     2481	61.6
 1	P	 1	41	SypO2	 39	     2463	63.1
 1	P	 1	41	SypO2	 39	     2457	62.7
 1	P	 1	41	SypO2	 39	     2455	62.7
 1	P	 1	41	SypO2	 40	     2428	63.8
 1	P	 1	41	SypO2	 40	     2426	63.7
 1	P	 1	41	SypO2	 40	     2426	63.7
 1	P	 1	41	SypO2	 41	     2400	64.7
 1	P	 1	41	SypO2	 41	     2412	64.7
 1	P	 1	41	SypO2	 41	     2397	64.7
 1	P	 1	41	SypO2	 42	     2379	65.9
 1	P	 1	41	SypO2	 42	     2365	65.7
 1	P	 1	41	SypO2	 42	     2365	65.7
 1	P	 1	41	SypO2	 43	     2335	67.0
 1	P	 1	41	SypO2	 43	     2330	66.9
 1	P	 1	41	SypO2	 43	     2342	66.7
 1	P	 1	41	SypO2	 44	     2314	67.9
 1	P	 1	41	SypO2	 44	     2309	67.7
 1	P	 1	41	SypO2	 44	     2303	67.7
 1	P	 1	41	SypO2	 45	     2271	69.0
 1	P	 1	41	SypO2	 45	     2276	68.7
 1	P	 1	41	SypO2	 45	     2277	68.7
 1	P	 1	41	SypO2	 46	     2240	70.0
 1	P	 1	41	SypO2	 46	     2235	69.7
 1	P	 1	41	SypO2	 46	     2237	69.7
 1	P	 1	41	SypO2	 47	     2209	71.0
 1	P	 1	41	SypO2	 47	     2208	70.9
 1	P	 1	41	SypO2	 47	     2204	70.7
 1	P	 1	41	SypO2	 48	     2171	72.0
 1	P	 1	41	SypO2	 48	     2177	71.7
 1	P	 1	41	SypO2	 48	     2173	71.7
 1	P	 1	41	SypO2	 49	     2142	73.0
 1	P	 1	41	SypO2	 49	     2145	72.9
 1	P	 1	41	SypO2	 49	     2145	72.7
 1	P	 1	41	SypO2	 50	     2106	74.0
 1	P	 1	41	SypO2	 50	     2109	73.7
 1	P	 1	41	SypO2	 50	     2111	73.7
 1	P	 1	41	SypO2	 51	     2084	74.7
 1	P	 1	41	SypO2	 51	     2083	74.7
 1	P	 1	41	SypO2	 51	     2084	74.5
 1	P	 1	41	SypO2	 52	     2057	76.0
 1	P	 1	41	SypO2	 52	     2064	75.7
 1	P	 1	41	SypO2	 52	     2063	75.5
 1	P	 1	41	SypO2	 53	     2036	76.7
 1	P	 1	41	SypO2	 53	     2027	76.7
 1	P	 1	41	SypO2	 53	     2029	76.7
 1	P	 1	41	SypO2	 54	     2006	78.0
 1	P	 1	41	SypO2	 54	     2009	77.7
 1	P	 1	41	SypO2	 54	     2006	77.5
 1	P	 1	41	SypO2	 55	     1987	79.0
 1	P	 1	41	SypO2	 55	     1985	78.7
 1	P	 1	41	SypO2	 55	     1988	78.5
 1	P	 1	41	SypO2	 56	     1970	80.2
 1	P	 1	41	SypO2	 56	     1973	79.9
 1	P	 1	41	SypO2	 56	     1972	79.5
 1	P	 1	41	SypO2	 57	     1957	80.9
 1	P	 1	41	SypO2	 57	     1956	80.7
 1	P	 1	41	SypO2	 57	     1960	80.7
 1	P	 1	41	SypO2	 58	     1935	82.2
 1	P	 1	41	SypO2	 58	     1939	81.9
 1	P	 1	41	SypO2	 58	     1940	81.5
 1	P	 1	41	SypO2	 59	     1923	83.0
 1	P	 1	41	SypO2	 59	     1923	82.7
 1	P	 1	41	SypO2	 59	     1916	82.5
 1	P	 1	41	SypO2	 60	     1900	83.9
 1	P	 1	41	SypO2	 60	     1899	83.7
 1	P	 1	41	SypO2	 60	     1902	83.5
 1	P	 1	41	SypO2	 61	     1890	85.0
 1	P	 1	41	SypO2	 61	     1889	84.7
 1	P	 1	41	SypO2	 61	     1887	84.5
 1	P	 1	41	SypO2	 62	     1874	85.9
 1	P	 1	41	SypO2	 62	     1873	85.7
 1	P	 1	41	SypO2	 62	     1870	85.7
 1	P	 1	41	SypO2	 63	     1859	86.9
 1	P	 1	41	SypO2	 63	     1863	86.7
 1	P	 1	41	SypO2	 63	     1859	86.7
 1	P	 1	41	SypO2	 64	     1851	88.0
 1	P	 1	41	SypO2	 64	     1846	87.7
 1	P	 1	41	SypO2	 64	     1843	87.7
 1	P	 1	41	SypO2	 65	     1836	89.0
 1	P	 1	41	SypO2	 65	     1834	88.7
 1	P	 1	41	SypO2	 65	     1831	88.7
 1	P	 1	41	SypO2	 66	     1819	89.9
 1	P	 1	41	SypO2	 66	     1828	89.7
 1	P	 1	41	SypO2	 66	     1824	89.7
 1	P	 1	41	SypO2	 67	     1818	90.9
 1	P	 1	41	SypO2	 67	     1814	90.7
 1	P	 1	41	SypO2	 67	     1814	90.7
 1	P	 1	41	SypO2	 68	     1805	91.7
 1	P	 1	41	SypO2	 68	     1807	91.7
 1	P	 1	41	SypO2	 68	     1803	91.7
 1	P	 1	41	SypO2	 69	     1795	92.9
 1	P	 1	41	SypO2	 69	     1794	92.7
 1	P	 1	41	SypO2	 69	     1796	92.5
 1	P	 1	41	SypO2	 70	     1785	93.7
 1	P	 1	41	SypO2	 70	     1788	93.7
 1	P	 1	41	SypO2	 70	     1790	93.7
 1	P	 1	41	SypO2	 71	     1783	95.0
 1	P	 1	41	SypO2	 71	     1785	94.7
 1	P	 1	41	SypO2	 71	     1784	94.7
 1	P	 1	42	SypO2	  1	     1854	24.8
 1	P	 1	42	SypO2	  1	     1848	24.8
 1	P	 1	42	SypO2	  1	     1850	24.8
 1	P	 1	42	SypO2	  2	     1852	25.6
 1	P	 1	42	SypO2	  2	     1851	25.6
 1	P	 1	42	SypO2	  2	     1852	25.6
 1	P	 1	42	SypO2	  3	     1852	26.8
 1	P	 1	42	SypO2	  3	     1852	27.0
 1	P	 1	42	SypO2	  3	     1849	27.0
 1	P	 1	42	SypO2	  4	     1851	27.8
 1	P	 1	42	SypO2	  4	     1848	28.0
 1	P	 1	42	SypO2	  4	     1845	27.8
 1	P	 1	42	SypO2	  5	     1851	29.0
 1	P	 1	42	SypO2	  5	     1845	28.8
 1	P	 1	42	SypO2	  5	     1845	28.8
 1	P	 1	42	SypO2	  6	     1847	30.0
 1	P	 1	42	SypO2	  6	     1847	29.8
 1	P	 1	42	SypO2	  6	     1850	29.8
 1	P	 1	42	SypO2	  7	     1846	31.0
 1	P	 1	42	SypO2	  7	     1848	30.8
 1	P	 1	42	SypO2	  7	     1844	30.8
 1	P	 1	42	SypO2	  8	     1848	31.8
 1	P	 1	42	SypO2	  8	     1847	31.8
 1	P	 1	42	SypO2	  8	     1848	32.0
 1	P	 1	42	SypO2	  9	     1847	32.7
 1	P	 1	42	SypO2	  9	     1847	32.8
 1	P	 1	42	SypO2	  9	     1840	32.8
 1	P	 1	42	SypO2	 10	     1839	34.0
 1	P	 1	42	SypO2	 10	     1844	33.8
 1	P	 1	42	SypO2	 10	     1846	33.7
 1	P	 1	42	SypO2	 11	     1845	34.8
 1	P	 1	42	SypO2	 11	     1848	34.8
 1	P	 1	42	SypO2	 11	     1843	34.8
 1	P	 1	42	SypO2	 12	     1846	35.8
 1	P	 1	42	SypO2	 12	     1847	35.7
 1	P	 1	42	SypO2	 12	     1847	35.8
 1	P	 1	42	SypO2	 13	     1846	36.8
 1	P	 1	42	SypO2	 13	     1843	36.7
 1	P	 1	42	SypO2	 13	     1844	36.8
 1	P	 1	42	SypO2	 14	     1844	37.7
 1	P	 1	42	SypO2	 14	     1848	37.7
 1	P	 1	42	SypO2	 14	     1847	37.7
 1	P	 1	42	SypO2	 15	     1846	38.7
 1	P	 1	42	SypO2	 15	     1853	38.7
 1	P	 1	42	SypO2	 15	     1853	38.7
 1	P	 1	42	SypO2	 16	     1849	39.7
 1	P	 1	42	SypO2	 16	     1850	39.7
 1	P	 1	42	SypO2	 16	     1848	39.7
 1	P	 1	42	SypO2	 17	     1856	40.8
 1	P	 1	42	SypO2	 17	     1852	40.7
 1	P	 1	42	SypO2	 17	     1847	40.7
 1	P	 1	42	SypO2	 18	     1850	41.7
 1	P	 1	42	SypO2	 18	     1856	41.7
 1	P	 1	42	SypO2	 18	     1852	41.7
 1	P	 1	42	SypO2	 19	     1853	42.7
 1	P	 1	42	SypO2	 19	     1858	42.7
 1	P	 1	42	SypO2	 19	     1853	42.7
 1	P	 1	42	SypO2	 20	     1862	43.7
 1	P	 1	42	SypO2	 20	     1862	43.7
 1	P	 1	42	SypO2	 20	     1864	43.7
 1	P	 1	42	SypO2	 21	     1866	45.0
 1	P	 1	42	SypO2	 21	     1867	44.7
 1	P	 1	42	SypO2	 21	     1873	44.7
 1	P	 1	42	SypO2	 22	     1876	46.0
 1	P	 1	42	SypO2	 22	     1879	45.8
 1	P	 1	42	SypO2	 22	     1878	45.7
 1	P	 1	42	SypO2	 23	     1896	46.7
 1	P	 1	42	SypO2	 23	     1899	46.7
 1	P	 1	42	SypO2	 23	     1902	46.7
 1	P	 1	42	SypO2	 24	     1932	48.0
 1	P	 1	42	SypO2	 24	     1933	47.7
 1	P	 1	42	SypO2	 24	     1939	47.7
 1	P	 1	42	SypO2	 25	     1970	48.8
 1	P	 1	42	SypO2	 25	     1978	48.7
 1	P	 1	42	SypO2	 25	     1982	48.7
 1	P	 1	42	SypO2	 26	     2029	49.7
 1	P	 1	42	SypO2	 26	     2034	49.8
 1	P	 1	42	SypO2	 26	     2047	49.8
 1	P	 1	42	SypO2	 27	     2099	50.8
 1	P	 1	42	SypO2	 27	     2100	50.7
 1	P	 1	42	SypO2	 27	     2119	50.7
 1	P	 1	42	SypO2	 28	     2171	51.8
 1	P	 1	42	SypO2	 28	     2188	51.7
 1	P	 1	42	SypO2	 28	     2197	51.7
 1	P	 1	42	SypO2	 29	     2258	52.7
 1	P	 1	42	SypO2	 29	     2277	52.7
 1	P	 1	42	SypO2	 29	     2276	52.7
 1	P	 1	42	SypO2	 30	     2343	53.8
 1	P	 1	42	SypO2	 30	     2342	53.7
 1	P	 1	42	SypO2	 30	     2351	53.7
 1	P	 1	42	SypO2	 31	     2410	54.8
 1	P	 1	42	SypO2	 31	     2426	54.7
 1	P	 1	42	SypO2	 31	     2430	54.7
 1	P	 1	42	SypO2	 32	     2480	55.7
 1	P	 1	42	SypO2	 32	     2484	55.7
 1	P	 1	42	SypO2	 32	     2488	55.7
 1	P	 1	42	SypO2	 33	     2526	57.0
 1	P	 1	42	SypO2	 33	     2531	56.7
 1	P	 1	42	SypO2	 33	     2543	56.7
 1	P	 1	42	SypO2	 34	     2553	58.0
 1	P	 1	42	SypO2	 34	     2557	57.7
 1	P	 1	42	SypO2	 34	     2573	57.7
 1	P	 1	42	SypO2	 35	     2569	58.8
 1	P	 1	42	SypO2	 35	     2571	58.7
 1	P	 1	42	SypO2	 35	     2579	58.7
 1	P	 1	42	SypO2	 36	     2555	60.0
 1	P	 1	42	SypO2	 36	     2558	59.7
 1	P	 1	42	SypO2	 36	     2569	59.7
 1	P	 1	42	SypO2	 37	     2557	61.0
 1	P	 1	42	SypO2	 37	     2550	60.7
 1	P	 1	42	SypO2	 37	     2548	60.7
 1	P	 1	42	SypO2	 38	     2530	62.1
 1	P	 1	42	SypO2	 38	     2520	61.7
 1	P	 1	42	SypO2	 38	     2528	61.6
 1	P	 1	42	SypO2	 39	     2506	63.1
 1	P	 1	42	SypO2	 39	     2500	62.7
 1	P	 1	42	SypO2	 39	     2503	62.7
 1	P	 1	42	SypO2	 40	     2490	63.8
 1	P	 1	42	SypO2	 40	     2473	63.7
 1	P	 1	42	SypO2	 40	     2479	63.7
 1	P	 1	42	SypO2	 41	     2456	64.7
 1	P	 1	42	SypO2	 41	     2447	64.7
 1	P	 1	42	SypO2	 41	     2443	64.7
 1	P	 1	42	SypO2	 42	     2420	65.9
 1	P	 1	42	SypO2	 42	     2418	65.7
 1	P	 1	42	SypO2	 42	     2418	65.7
 1	P	 1	42	SypO2	 43	     2401	67.0
 1	P	 1	42	SypO2	 43	     2391	66.9
 1	P	 1	42	SypO2	 43	     2383	66.7
 1	P	 1	42	SypO2	 44	     2367	67.9
 1	P	 1	42	SypO2	 44	     2360	67.7
 1	P	 1	42	SypO2	 44	     2359	67.7
 1	P	 1	42	SypO2	 45	     2326	69.0
 1	P	 1	42	SypO2	 45	     2330	68.7
 1	P	 1	42	SypO2	 45	     2329	68.7
 1	P	 1	42	SypO2	 46	     2299	70.0
 1	P	 1	42	SypO2	 46	     2300	69.7
 1	P	 1	42	SypO2	 46	     2300	69.7
 1	P	 1	42	SypO2	 47	     2269	71.0
 1	P	 1	42	SypO2	 47	     2265	70.9
 1	P	 1	42	SypO2	 47	     2266	70.7
 1	P	 1	42	SypO2	 48	     2235	72.0
 1	P	 1	42	SypO2	 48	     2239	71.7
 1	P	 1	42	SypO2	 48	     2249	71.7
 1	P	 1	42	SypO2	 49	     2220	73.0
 1	P	 1	42	SypO2	 49	     2211	72.9
 1	P	 1	42	SypO2	 49	     2219	72.7
 1	P	 1	42	SypO2	 50	     2188	74.0
 1	P	 1	42	SypO2	 50	     2184	73.7
 1	P	 1	42	SypO2	 50	     2186	73.7
 1	P	 1	42	SypO2	 51	     2153	74.7
 1	P	 1	42	SypO2	 51	     2163	74.7
 1	P	 1	42	SypO2	 51	     2168	74.5
 1	P	 1	42	SypO2	 52	     2141	76.0
 1	P	 1	42	SypO2	 52	     2145	75.7
 1	P	 1	42	SypO2	 52	     2150	75.5
 1	P	 1	42	SypO2	 53	     2122	76.7
 1	P	 1	42	SypO2	 53	     2122	76.7
 1	P	 1	42	SypO2	 53	     2118	76.7
 1	P	 1	42	SypO2	 54	     2103	78.0
 1	P	 1	42	SypO2	 54	     2103	77.7
 1	P	 1	42	SypO2	 54	     2095	77.5
 1	P	 1	42	SypO2	 55	     2083	79.0
 1	P	 1	42	SypO2	 55	     2081	78.7
 1	P	 1	42	SypO2	 55	     2087	78.5
 1	P	 1	42	SypO2	 56	     2065	80.2
 1	P	 1	42	SypO2	 56	     2072	79.9
 1	P	 1	42	SypO2	 56	     2070	79.5
 1	P	 1	42	SypO2	 57	     2052	80.9
 1	P	 1	42	SypO2	 57	     2056	80.7
 1	P	 1	42	SypO2	 57	     2054	80.7
 1	P	 1	42	SypO2	 58	     2043	82.2
 1	P	 1	42	SypO2	 58	     2040	81.9
 1	P	 1	42	SypO2	 58	     2043	81.5
 1	P	 1	42	SypO2	 59	     2023	83.0
 1	P	 1	42	SypO2	 59	     2025	82.7
 1	P	 1	42	SypO2	 59	     2018	82.5
 1	P	 1	42	SypO2	 60	     2007	83.9
 1	P	 1	42	SypO2	 60	     2003	83.7
 1	P	 1	42	SypO2	 60	     2008	83.5
 1	P	 1	42	SypO2	 61	     1995	85.0
 1	P	 1	42	SypO2	 61	     1991	84.7
 1	P	 1	42	SypO2	 61	     1996	84.5
 1	P	 1	42	SypO2	 62	     1979	85.9
 1	P	 1	42	SypO2	 62	     1975	85.7
 1	P	 1	42	SypO2	 62	     1976	85.7
 1	P	 1	42	SypO2	 63	     1962	86.9
 1	P	 1	42	SypO2	 63	     1961	86.7
 1	P	 1	42	SypO2	 63	     1966	86.7
 1	P	 1	42	SypO2	 64	     1947	88.0
 1	P	 1	42	SypO2	 64	     1952	87.7
 1	P	 1	42	SypO2	 64	     1948	87.7
 1	P	 1	42	SypO2	 65	     1941	89.0
 1	P	 1	42	SypO2	 65	     1932	88.7
 1	P	 1	42	SypO2	 65	     1937	88.7
 1	P	 1	42	SypO2	 66	     1927	89.9
 1	P	 1	42	SypO2	 66	     1930	89.7
 1	P	 1	42	SypO2	 66	     1923	89.7
 1	P	 1	42	SypO2	 67	     1914	90.9
 1	P	 1	42	SypO2	 67	     1917	90.7
 1	P	 1	42	SypO2	 67	     1916	90.7
 1	P	 1	42	SypO2	 68	     1910	91.7
 1	P	 1	42	SypO2	 68	     1907	91.7
 1	P	 1	42	SypO2	 68	     1908	91.7
 1	P	 1	42	SypO2	 69	     1905	92.9
 1	P	 1	42	SypO2	 69	     1902	92.7
 1	P	 1	42	SypO2	 69	     1897	92.5
 1	P	 1	42	SypO2	 70	     1894	93.7
 1	P	 1	42	SypO2	 70	     1885	93.7
